,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
909,Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,"['Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'AT-X', 'Ultra Super Pictures', 'Studio Mausu', 'Sammy']",['Disney Platform Distribution'],['LIDENFILMS'],"['Action', 'Drama', 'Supernatural']","['Delinquents', 'Time Travel']",Shounen
910,Gankutsuou,416,910,8.14,71497.0,237127,3761,TV,24,Finished Airing,Fall,2004,"['GDH', 'TV Asahi', 'Media Factory', 'Sotsu Music Publishing']","['Funimation', 'Geneon Entertainment USA']",['Gonzo'],"['Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense']",,
911,Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,"['Sotsu', 'Pony Canyon', 'Movic', 'AT-X', 'KlockWorx', 'Asmik Ace', 'BS Fuji', 'DMM pictures', 'BS NTV', 'Kadokawa', 'Yomiuri Shimbun', 'APDREAM', 'Bit grooove promotion', 'Happinet Phantom Studios', 'Bergamo']",['add some'],['Project No.9'],"['Comedy', 'Romance']",,
912,Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,"['Square Enix', 'Movic', 'AT-X', 'Warner Bros. Japan', 'NBCUniversal Entertainment Japan', 'Kadokawa']",['Funimation'],['J.C.Staff'],"['Action', 'Sci-Fi']",Super Power,
913,Angel Beats! Another Epilogue,1907,914,7.45,141064.0,236888,229,Special,1,Finished Airing,,2010,"['Aniplex', 'Visual Arts']",['add some'],['P.A. Works'],,School,
914,Zoku Natsume Yuujinchou,103,915,8.55,119500.0,236585,1401,TV,13,Finished Airing,Winter,2009,"['Aniplex', 'Nihon Ad Systems']","['NIS America, Inc.']","[""Brain's Base""]","['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
915,White Album 2,1361,916,7.62,106520.0,236352,3232,TV,13,Finished Airing,Fall,2013,['Starchild Records'],['add some'],['Satelight'],"['Drama', 'Romance']","['Love Polygon', 'Music']",
916,Sirius,4169,917,6.98,106193.0,235682,666,TV,12,Finished Airing,Summer,2018,"['Sotsu', 'Warner Bros. Japan', 'Infinite']",['add some'],['P.A. Works'],"['Action', 'Supernatural']","['Historical', 'Vampire']",
917,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,1986,918,7.43,141968.0,235576,509,Movie,1,Finished Airing,,2007,['Shueisha'],['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",,Shounen
918,Vanitas no Karte Part 2,330,919,8.21,98473.0,235544,2476,TV,12,Finished Airing,Winter,2022,"['Aniplex', 'Square Enix', 'Hakuhodo DY Music & Pictures', 'Contents Seed']",['Funimation'],['Bones'],,"['Historical', 'Vampire']",Shounen
919,Kimetsu no Yaiba: Katanakaji no Sato-hen,/A,920,,,235264,2578,TV,Unknown,Not yet aired,,2023,"['Aniplex', 'Shueisha']",['add some'],['ufotable'],"['Action', 'Fantasy']",Historical,Shounen
920,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,1391,921,7.6,118943.0,235266,502,Movie,1,Finished Airing,,2019,"['TV Tokyo', 'AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa']",['add some'],['White Fox'],"['Drama', 'Fantasy', 'Suspense']",Psychological,
921,Hajime no Ippo: Rising,87,922,8.59,129479.0,234862,1152,TV,25,Finished Airing,Fall,2013,"['VAP', 'Kodansha', 'Nippon Television Network']",['add some'],"['Madhouse', 'MAPPA']",,Combat Sports,Shounen
922,Koyomimonogatari,1297,923,7.63,127418.0,234677,357,ONA,12,Finished Airing,,2016,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural']",,
923,Texhnolyze,1011,924,7.76,53954.0,234618,4682,TV,22,Finished Airing,Spring,2003,"['Group TAC', 'Rondo Robe', 'Fuji TV', 'Pioneer LDC']","['Funimation', 'Geneon Entertainment USA']",['Madhouse'],"['Action', 'Drama', 'Sci-Fi']",Psychological,
924,One Piece Film: Strong World,476,925,8.09,146761.0,234255,444,Movie,1,Finished Airing,,2009,['add some'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",,Shounen
925,Omamori Himari,4820,926,6.84,117716.0,234037,730,TV,12,Finished Airing,Winter,2010,"['Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx', 'NTT Docomo']",['Funimation'],['Zexcs'],"['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'Mythology']",Shounen
926,Sekirei: Pure Engagement,2669,927,7.28,128795.0,233090,519,TV,13,Finished Airing,Summer,2010,['Aniplex'],['Funimation'],['Seven Arcs'],"['Action', 'Comedy', 'Ecchi']","['Harem', 'Super Power']",Seinen
927,Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,"['AT-X', 'Nippon Columbia', 'Toranoana', 'NBCUniversal Entertainment Japan', 'Office Nobu', 'Shueisha', 'Yomiuri TV Enterprise', 'Global Solutions', 'Mirai-Kojo']",['add some'],"['Studio Gokumi', 'AXsiZ']","['Sci-Fi', 'Ecchi']",Harem,Shounen
928,Natsume Yuujinchou Shi,67,929,8.65,103247.0,232865,1935,TV,13,Finished Airing,Winter,2012,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Hakusensha', 'Sony Music Entertainment']","['NIS America, Inc.']","[""Brain's Base""]","['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
929,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,"['AT-X', 'Docomo Anime Store', 'Kadokawa Media House', 'BS NTV', 'Kadokawa', 'Kanade Creative', 'Bandai Namco Music Live']",['Crunchyroll'],"['SILVER LINK.', 'Blade']","['Action', 'Fantasy']","['Harem', 'Reincarnation', 'School']",
930,Kuroshitsuji: Book of Murder,512,931,8.06,115065.0,232420,1086,OVA,2,Finished Airing,,2015,['DeNA'],['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
931,Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,"['TV Tokyo', 'Sotsu', 'Pony Canyon', 'Kodansha', 'AT-X', 'DAX Production']",['add some'],"['Production I.G', 'Madhouse']",,"['School', 'Team Sports']",Shounen
932,Kamisama no Memochou,1777,933,7.49,93019.0,232343,780,TV,12,Finished Airing,Summer,2011,"['Lantis', 'AT-X', 'Warner Bros. Japan', 'KlockWorx', 'ASCII Media Works']",['Sentai Filmworks'],['J.C.Staff'],,,
933,Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,"['AT-X', 'Warner Music Japan', 'Amuse', 'Hakuhodo DY Music & Pictures', 'Futabasha', 'Kakao Japan', 'Spacey Music Entertainment', 'A-Craft', 'Tohan Corporation']",['Funimation'],['Seven'],"['Drama', 'Horror', 'Mystery', 'Supernatural']","['Gore', 'High Stakes Game', 'School', 'Survival']",
934,Naruto: Shippuuden Movie 5 - Blood Prison,1852,935,7.46,134986.0,231656,197,Movie,1,Finished Airing,,2011,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",,Shounen
935,Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,"['AIC', 'Lantis', 'Kadokawa Shoten', 'Rakuonsha', 'Kadokawa Pictures Japan', 'KlockWorx']",['Funimation'],"['AIC Spirits', 'asread.']","['Action', 'Supernatural', 'Suspense']",Super Power,
936,Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,"['Aniplex', 'Dentsu', 'Movic', 'Fuji TV', 'BIGLOBE', 'Kyoraku Industrial Holdings', 'Kadokawa']",['Aniplex of America'],['A-1 Pictures'],"['Adventure', 'Comedy', 'Mystery', 'Supernatural']",,
937,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,552,938,8.03,136415.0,231372,429,OVA,1,Finished Airing,,2016,['5pb.'],['add some'],['feel.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",
938,11eyes,9120,939,6.07,124117.0,231223,434,TV,12,Finished Airing,Fall,2009,"['Marvelous', 'Pony Canyon', 'feng']",['Sentai Filmworks'],['Doga Kobo'],"['Action', 'Supernatural', 'Ecchi']",Super Power,
939,Isekai Shokudou,2172,940,7.39,102519.0,231172,865,TV,12,Finished Airing,Summer,2017,"['TV Tokyo', 'Sotsu', 'flying DOG', 'Nikkatsu', 'Avex Pictures', 'Crunchyroll', 'Dai Nippon Printing', 'Shufunotomo']",['Funimation'],['SILVER LINK.'],"['Fantasy', 'Gourmet', 'Slice of Life']","['Iyashikei', 'Workplace']",
940,Shingeki no Bahamut: Virgin Soul,1974,941,7.43,86335.0,231148,987,TV,24,Finished Airing,Spring,2017,['Cygames'],['add some'],['MAPPA'],"['Action', 'Adventure', 'Fantasy']",Mythology,
941,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),966,942,7.78,142013.0,230598,450,Movie,1,Finished Airing,,2007,['Notes'],['Aniplex of America'],['ufotable'],"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",,
942,Shakugan no Shana III (Final),1694,943,7.51,114669.0,230574,1121,TV,24,Finished Airing,Fall,2011,"['Geneon Universal Entertainment', 'Warner Bros. Japan', 'ASCII Media Works', 'Showgate']",['Funimation'],['J.C.Staff'],"['Action', 'Drama', 'Fantasy', 'Romance']","['Mahou Shoujo', 'School']",
943,MM!,3853,944,7.05,121947.0,230453,665,TV,12,Finished Airing,Fall,2010,"['Lantis', 'Media Factory', 'AT-X']",['Sentai Filmworks'],['Xebec'],"['Comedy', 'Ecchi']","['Harem', 'School']",
944,Death Billiards,742,945,7.89,132421.0,229973,326,Movie,1,Finished Airing,,2013,['add some'],['Funimation'],['Madhouse'],"['Drama', 'Supernatural', 'Suspense']","['Adult Cast', 'High Stakes Game', 'Psychological']",
945,Yu☆Gi☆Oh!,3017,946,7.22,133193.0,229711,1106,TV,27,Finished Airing,Spring,1998,['Nihon Ad Systems'],['add some'],['Toei Animation'],"['Action', 'Comedy', 'Fantasy']",Strategy Game,Shounen
946,Jahy-sama wa Kujikenai!,3818,947,7.06,75759.0,228483,1410,TV,20,Finished Airing,Summer,2021,"['Square Enix', 'Medicos Entertainment', 'King Records', 'Nagoya Broadcasting Network', 'ABC Animation', 'DMM pictures']",['add some'],['SILVER LINK.'],"['Comedy', 'Supernatural']",Isekai,Shounen
947,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,4927,948,6.82,85399.0,228286,1714,TV,12,Finished Airing,Summer,2022,"['Square Enix', 'Toei Video', 'Pony Canyon', 'AT-X', 'Studio Mausu', 'Hakuhodo DY Music & Pictures', 'BS11', 'APDREAM']",['Sentai Filmworks'],['Staple Entertainment'],"['Fantasy', 'Ecchi']",School,Shounen
948,Seiren,7892,949,6.29,85655.0,228125,449,TV,12,Finished Airing,Winter,2017,"['Pony Canyon', 'TBS', 'DAX Production', 'Pony Canyon Enterprise', 'Stardust Promotion', 'GYAO!']",['add some'],"['Studio Gokumi', 'AXsiZ']",,"['Harem', 'School']",
949,Kara no Kyoukai Movie 5: Mujun Rasen,108,950,8.53,126466.0,228027,4467,Movie,1,Finished Airing,,2008,['Notes'],['Aniplex of America'],['ufotable'],"['Action', 'Drama', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",,
950,Kurenai no Buta,645,951,7.95,143857.0,227940,1885,Movie,1,Finished Airing,,1992,"['Tokuma Shoten', 'Nippon Television Network']","['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Romance']","['Historical', 'Military']",
951,Mirai Nikki,3099,952,7.2,123213.0,227715,2378,OVA,1,Finished Airing,,2010,['add some'],['add some'],['asread.'],"['Action', 'Supernatural']","['High Stakes Game', 'Survival']",Shounen
952,One Outs,214,953,8.33,110192.0,225844,3900,TV,25,Finished Airing,Fall,2008,"['VAP', 'Nippon Television Network', 'D.N. Dream Partners']",['add some'],['Madhouse'],,"['Adult Cast', 'Psychological', 'Team Sports']",Seinen
953,Hello World,1704,954,7.51,99383.0,225608,1292,Movie,1,Finished Airing,,2019,"['Yomiuri Telecasting', 'TV Osaka', 'Mainichi Broadcasting System', 'Movic', 'Toho', 'Memory-Tech', 'Tokyo MX', 'Shueisha', 'Kansai Telecasting', 'CyberAgent', 'JR East Marketing & Communications', 'LINE Corporation', 'Marui Group', 'Lawson Entertainment', 'Hikari TV']",['add some'],['Graphinica'],"['Drama', 'Romance', 'Sci-Fi']",,
954,Sabikui Bisco,3281,955,7.17,88795.0,225283,1373,TV,12,Finished Airing,Winter,2022,"['Frontier Works', 'Yomiuri Telecasting', 'KlockWorx', 'flying DOG', 'Hakuhodo DY Music & Pictures', 'BS11', 'Kadokawa', 'Bit grooove promotion']",['add some'],['OZ'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,
955,Punch Line,4416,956,6.92,91959.0,225168,627,TV,12,Finished Airing,Spring,2015,"['Aniplex', 'Dentsu', 'Fuji TV', 'MAGES.', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']",['Sentai Filmworks'],['MAPPA'],"['Comedy', 'Sci-Fi', 'Supernatural', 'Ecchi']",Super Power,
956,"Maou-sama, Retry!",6323,957,6.55,119780.0,225174,597,TV,12,Finished Airing,Summer,2019,['add some'],['Funimation'],['EKACHI EPILKA'],"['Action', 'Adventure', 'Fantasy']",Isekai,
957,Bokura ga Ita,2760,958,7.26,97801.0,224894,1914,TV,26,Finished Airing,Summer,2006,"['Marvelous', 'Pony Canyon', 'Delfi Sound']",['add some'],['Artland'],"['Drama', 'Romance']",Love Polygon,Shoujo
958,Log Horizon: Entaku Houkai,3785,959,7.06,74220.0,224766,620,TV,12,Finished Airing,Winter,2021,['add some'],['Funimation'],['Studio Deen'],"['Action', 'Adventure', 'Fantasy']","['Adult Cast', 'Video Game']",
959,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,20,960,8.92,127582.0,224701,2074,Movie,1,Finished Airing,,2013,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Bandai', 'Warner Bros. Japan', 'Shueisha']",['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai', 'Time Travel']",Shounen
960,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,4597,961,6.88,131830.0,224603,161,Movie,1,Finished Airing,,2005,['Bandai'],['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",,Shounen
961,Gochuumon wa Usagi desu ka?,1771,962,7.49,87846.0,224510,2137,TV,12,Finished Airing,Spring,2014,"['Frontier Works', 'Sotsu', 'Magic Capsule', 'Showgate', 'Houbunsha', 'NBCUniversal Entertainment Japan', 'RAY']",['Sentai Filmworks'],['White Fox'],,"['CGDCT', 'Iyashikei', 'Workplace']",
962,Kuragehime,428,963,8.12,105584.0,224146,4407,TV,11,Finished Airing,Fall,2010,"['Dentsu', 'Genco', 'Kodansha', 'Fuji TV', 'Toho', 'Asmik Ace', 'Sony Music Entertainment', 'Sakura Create', 'Fujipacific Music']",['Funimation'],"[""Brain's Base""]",,"['Crossdressing', 'Visual Arts']",Josei
963,Binbougami ga!,1175,964,7.68,108230.0,224092,1194,TV,13,Finished Airing,Summer,2012,"['TV Tokyo', 'Bandai Visual', 'Dentsu', 'Trinity Sound', 'Sony Music Entertainment', 'Studio Jack', 'Shueisha']",['Funimation'],['Sunrise'],"['Comedy', 'Supernatural']",Parody,Shounen
964,Chihayafuru 2,180,965,8.39,123782.0,224049,1580,TV,25,Finished Airing,Winter,2013,"['VAP', 'Nippon Television Network']",['Sentai Filmworks'],['Madhouse'],"['Drama', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",Josei
965,Kidou Senshi Gundam: Tekketsu no Orphans,526,966,8.05,114035.0,223857,3005,TV,25,Finished Airing,Fall,2015,"['Sotsu', 'Asatsu DK', 'Mainichi Broadcasting System']",['Funimation'],['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Space']",
966,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,1712,967,7.5,132357.0,223575,489,Movie,1,Finished Airing,,2008,['add some'],['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",,Shounen
967,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,6795,968,6.48,103273.0,223276,1038,TV,12,Finished Airing,Spring,2021,"['AT-X', 'Sammy', 'Kadokawa Media House', 'Kadokawa', 'Bit grooove promotion']",['Funimation'],['ENGI'],"['Action', 'Comedy', 'Fantasy']",Video Game,
968,Yowamushi Pedal,664,969,7.94,111414.0,223225,2279,TV,38,Finished Airing,Fall,2013,"['TV Tokyo', 'MediaNet', 'TOHO animation', 'Akita Shoten']",['Discotek Media'],['TMS Entertainment'],,Racing,Shounen
969,Nijiiro Days,2655,970,7.28,94733.0,222769,696,TV,24,Finished Airing,Winter,2016,"['Tokuma Japan', 'Shueisha', 'Kyoraku Industrial Holdings', 'Yomiuri TV Enterprise']",['Funimation'],['Production Reed'],"['Comedy', 'Romance']",School,Shoujo
970,Ghost Hunt,997,971,7.76,98023.0,222770,2976,TV,25,Finished Airing,Fall,2006,"['TV Tokyo', 'Avex Entertainment', 'Marvelous', 'Delfi Sound']",['Funimation'],['J.C.Staff'],"['Horror', 'Mystery', 'Supernatural']",,
971,Edens Zero,2523,972,7.31,79205.0,222775,1834,TV,25,Finished Airing,Spring,2021,"['Kodansha', 'Magic Capsule', 'Nippon Television Music']",['add some'],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Space,Shounen
972,Big Order (TV),12164,973,5.36,106098.0,222570,234,TV,10,Finished Airing,Spring,2016,"['Lantis', 'Rakuonsha', 'KlockWorx']","['Discotek Media', 'Crunchyroll']",['asread.'],,Super Power,Shounen
973,Sidonia no Kishi,1295,974,7.64,106958.0,222435,1429,TV,12,Finished Airing,Spring,2014,"['Starchild Records', 'Mainichi Broadcasting System', 'Kodansha', 'KlockWorx']","['Funimation', 'Sentai Filmworks']",['Polygon Pictures'],"['Action', 'Sci-Fi']","['Mecha', 'Space']",Seinen
974,Terra Formars,4095,975,7.0,112642.0,222098,621,TV,13,Finished Airing,Fall,2014,"['Warner Bros. Japan', 'SANZIGEN', 'Ultra Super Pictures', 'MAGES.', 'Good Smile Company', 'Shueisha', 'Animatic']",['VIZ Media'],['LIDENFILMS'],"['Action', 'Horror', 'Sci-Fi']","['Gore', 'Space', 'Survival']",Seinen
975,Pokemon: The Origin,1072,976,7.73,150515.0,221766,645,Special,4,Finished Airing,,2013,['add some'],['The Pokemon Company International'],"['Production I.G', 'Xebec', 'OLM']","['Action', 'Adventure', 'Comedy', 'Fantasy']",,Kids
976,Mahou Shoujo Site,6530,977,6.52,90836.0,221227,1179,TV,12,Finished Airing,Spring,2018,['Sotsu'],['Sentai Filmworks'],['production doA'],"['Drama', 'Horror', 'Supernatural']","['Gore', 'Mahou Shoujo', 'Psychological']",
977,Shadows House,939,978,7.79,87646.0,221160,1740,TV,13,Finished Airing,Spring,2021,"['Aniplex', 'WOWOW', 'Tokyo MX', 'Shueisha', 'BS Asahi']",['Funimation'],['CloverWorks'],"['Fantasy', 'Mystery']",,Seinen
978,Canaan,2908,979,7.23,84270.0,221057,891,TV,13,Finished Airing,Summer,2009,"['Lantis', 'Pony Canyon', 'Magic Capsule', 'Bushiroad', 'Showgate', 'Good Smile Company']",['Sentai Filmworks'],['P.A. Works'],"['Action', 'Sci-Fi', 'Supernatural']",Super Power,Seinen
979,Grisaia no Meikyuu: Caprice no Mayu 0,833,980,7.84,131844.0,220921,673,Special,1,Finished Airing,,2015,"['Frontier Works', 'NBCUniversal Entertainment Japan', 'Front Wing']",['Sentai Filmworks'],['8bit'],,,
980,Dance in the Vampire Bund,4103,981,7.0,105971.0,220854,682,TV,12,Finished Airing,Winter,2010,"['Genco', 'Media Factory', 'Rakuonsha', 'AT-X', 'flying DOG']",['Funimation'],['Shaft'],"['Action', 'Drama', 'Romance', 'Supernatural']",Vampire,Seinen
981,Tsubasa Chronicle,1681,982,7.52,94507.0,220635,2009,TV,26,Finished Airing,Spring,2005,"['NHK', 'Kodansha']",['Funimation'],['Bee Train'],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']",,Shounen
982,Isekai Quartet 2,2248,983,7.37,131479.0,220513,247,TV,12,Finished Airing,Winter,2020,['Kadokawa'],['Funimation'],['Studio PuYUKAI'],"['Comedy', 'Fantasy']","['Isekai', 'Parody']",
983,Tonari no Seki-kun,1597,984,7.54,102388.0,220469,620,TV,21,Finished Airing,Winter,2014,"['Starchild Records', 'Media Factory']",['Sentai Filmworks'],['Shin-Ei Animation'],,School,Seinen
984,Isekai Meikyuu de Harem wo,6192,985,6.58,92851.0,220477,1753,TV,12,Finished Airing,Summer,2022,"['Movic', 'AT-X', 'Docomo Anime Store', 'Crunchyroll', 'Kadokawa Media House', 'Kadokawa', 'Shufunotomo', 'Cloud22']",['add some'],['Passione'],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Isekai']",
985,Tiger & Bunny,795,986,7.86,88415.0,219627,2948,TV,25,Finished Airing,Spring,2011,"['Bandai Visual', 'Mainichi Broadcasting System', 'Tohokushinsha Film Corporation']",['VIZ Media'],['Sunrise'],"['Action', 'Comedy', 'Mystery']","['Adult Cast', 'Super Power']",
986,Date A Live IV,920,987,7.8,65351.0,219560,3240,TV,12,Finished Airing,Spring,2022,"['AT-X', 'Nippon Columbia', 'Docomo Anime Store', 'Kadokawa Media House', 'Kadokawa']",['Crunchyroll'],['Geek Toys'],"['Comedy', 'Romance', 'Sci-Fi']",Harem,
987,Fumetsu no Anata e Season 2,523,988,8.05,34407.0,219456,1217,TV,20,Finished Airing,Fall,2022,"['NHK', 'Kodansha', 'NHK Enterprises']",['add some'],['Drive'],"['Adventure', 'Drama', 'Supernatural']",,Shounen
988,Toaru Kagaku no Accelerator,3038,989,7.21,90765.0,219497,869,TV,12,Finished Airing,Summer,2019,"['Square Enix', 'Movic', 'AT-X', 'Warner Bros. Japan', 'NBCUniversal Entertainment Japan', 'Kadokawa']",['Funimation'],['J.C.Staff'],"['Fantasy', 'Supernatural']","['School', 'Super Power']",
989,Chrno Crusade,1334,990,7.62,101984.0,219338,1931,TV,24,Finished Airing,Fall,2003,"['Lantis', 'Kadokawa Shoten', 'Fuji TV']","['ADV Films', 'Funimation']",['Gonzo'],"['Action', 'Romance', 'Supernatural']","['Historical', 'Mythology']",Shounen
990,Koi to Yobu ni wa Kimochi Warui,3340,991,7.15,100607.0,219317,1643,TV,12,Finished Airing,Spring,2021,"['BS Fuji', 'Hokkaido Cultural Broadcasting', 'Amusement Media Academy', 'Ichijinsha', 'Kanetsu Investment', 'Sonilude', 'Toyo Recording', 'BloomZ', 'AMG Entertainment', 'MediaNet Pictures', 'Christmas Holly', 'Miyazaki Broadcasting', 'C-one']",['add some'],['Nomad'],"['Comedy', 'Romance']","['Love Polygon', 'School']",
991,Princess Lover!,5587,992,6.69,109863.0,219078,371,TV,12,Finished Airing,Summer,2009,['Dream Force'],['add some'],['GoHands'],"['Comedy', 'Ecchi']","['Harem', 'School']",
992,Hayate no Gotoku!,1670,993,7.52,95332.0,219080,1582,TV,52,Finished Airing,Spring,2007,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Studio Tulip']","['Bandai Entertainment', 'Sentai Filmworks']",['SynergySP'],"['Action', 'Comedy', 'Romance']","['Harem', 'Parody']",Shounen
